gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene,Input,Symbol,Feature Type
ENSMUSG00000029178.14,271.6517495,2.285954395,0.296078597,7.720768802,1.1563E-14,2.59381E-13,ENSMUSG00000029178,ENSMUSG00000029178,Klf3,protein coding gene
ENSMUSG00000029207.16,139.5469893,2.009741475,0.328555358,6.116903671,9.5411E-10,1.08723E-08,ENSMUSG00000029207,ENSMUSG00000029207,Apbb2,protein coding gene
ENSMUSG00000029249.15,96.21231818,2.342220949,0.362370678,6.463605069,1.02237E-10,1.33548E-09,ENSMUSG00000029249,ENSMUSG00000029249,Rest,protein coding gene
ENSMUSG00000029298.15,25.91932114,2.399523792,0.66864754,3.588622777,0.000332429,0.00134399,ENSMUSG00000029298,ENSMUSG00000029298,Gbp9,protein coding gene
ENSMUSG00000029361.18,4.525299674,5.488533675,2.025754615,2.709377353,0.006740962,0.01861531,ENSMUSG00000029361,ENSMUSG00000029361,Nos1,protein coding gene
ENSMUSG00000029381.15,413.054896,2.53353518,0.297239189,8.523557022,1.54727E-17,5.02217E-16,ENSMUSG00000029381,ENSMUSG00000029381,Shroom3,protein coding gene
ENSMUSG00000029449.11,35.01786852,2.073548356,0.622732807,3.32975609,0.000869221,0.003150076,ENSMUSG00000029449,ENSMUSG00000029449,Rhof,protein coding gene
ENSMUSG00000029475.17,54.50474212,2.633326556,0.527835284,4.988917258,6.07186E-07,4.49114E-06,ENSMUSG00000029475,ENSMUSG00000029475,Kdm2b,protein coding gene
ENSMUSG00000029478.16,1575.701807,2.514773864,0.262531547,9.578939724,9.80463E-22,4.97135E-20,ENSMUSG00000029478,ENSMUSG00000029478,Ncor2,protein coding gene
ENSMUSG00000029491.7,4.051430166,5.345862833,1.951169587,2.739824805,0.006147194,0.017214153,ENSMUSG00000029491,ENSMUSG00000029491,Pde6b,protein coding gene
ENSMUSG00000029505.17,416.0231678,2.657989398,0.243377968,10.92124083,9.12407E-28,8.54472E-26,ENSMUSG00000029505,ENSMUSG00000029505,Ep400,protein coding gene
ENSMUSG00000029516.19,11.13529478,2.482076965,1.059310216,2.343106794,0.019123908,0.04495207,ENSMUSG00000029516,ENSMUSG00000029516,Cit,protein coding gene
ENSMUSG00000029556.12,122.2080182,3.308893398,0.438459166,7.546639815,4.46632E-14,9.22213E-13,ENSMUSG00000029556,ENSMUSG00000029556,Hnf1a,protein coding gene
ENSMUSG00000029576.17,7.696548093,3.587726508,1.491957818,2.404710417,0.016185286,0.039156327,ENSMUSG00000029576,ENSMUSG00000029576,Radil,protein coding gene
ENSMUSG00000029597.14,9.490241036,3.12729032,1.108058544,2.822315064,0.004767831,0.013807214,ENSMUSG00000029597,ENSMUSG00000029597,Sds,protein coding gene
ENSMUSG00000029602.11,8.494562956,3.742239194,1.474151067,2.538572387,0.011130577,0.028522105,ENSMUSG00000029602,ENSMUSG00000029602,Rasal1,protein coding gene
ENSMUSG00000029638.17,11.13036547,4.20549864,1.283771409,3.275893677,0.001053282,0.003728035,ENSMUSG00000029638,ENSMUSG00000029638,Glcci1,protein coding gene
ENSMUSG00000029673.17,26.55497002,2.499687465,0.739442737,3.380501749,0.000723536,0.002682233,ENSMUSG00000029673,ENSMUSG00000029673,Auts2,protein coding gene
ENSMUSG00000029765.12,73.39160246,3.296467192,0.542136703,6.080509163,1.19802E-09,1.34498E-08,ENSMUSG00000029765,ENSMUSG00000029765,Plxna4,protein coding gene
ENSMUSG00000029771.12,62.1261503,2.41286484,0.596690637,4.0437451,5.26041E-05,0.000259508,ENSMUSG00000029771,ENSMUSG00000029771,Irf5,protein coding gene
ENSMUSG00000029814.10,6.703114121,4.627523866,1.733649271,2.66923878,0.007602338,0.020664373,ENSMUSG00000029814,ENSMUSG00000029814,Igf2bp3,protein coding gene
ENSMUSG00000030019.6,234.8359414,2.256919634,0.277922781,8.120671594,4.63611E-16,1.23567E-14,ENSMUSG00000030019,ENSMUSG00000030019,Fbxl14,protein coding gene
ENSMUSG00000030022.14,319.0010026,2.859690499,0.299963436,9.533463591,1.52121E-21,7.62297E-20,ENSMUSG00000030022,ENSMUSG00000030022,Adamts9,protein coding gene
ENSMUSG00000030029.14,295.8466318,2.06697645,0.309918039,6.669429304,2.568E-11,3.66753E-10,ENSMUSG00000030029,ENSMUSG00000030029,Lrig1,protein coding gene
ENSMUSG00000030055.16,12.28320361,4.365628979,1.272517144,3.430703467,0.000602018,0.002281599,ENSMUSG00000030055,ENSMUSG00000030055,Rab43,protein coding gene
ENSMUSG00000030064.16,156.7143074,2.501385436,0.418741839,5.973574175,2.32111E-09,2.47846E-08,ENSMUSG00000030064,ENSMUSG00000030064,Frmd4b,protein coding gene
ENSMUSG00000030068.4,9.219695151,6.529142092,1.689119693,3.865411149,0.000110902,0.000506703,ENSMUSG00000030068,ENSMUSG00000030068,Gm20696,protein coding gene
ENSMUSG00000030084.11,333.2016145,3.022276906,0.267369841,11.30373157,1.25758E-29,1.44647E-27,ENSMUSG00000030084,ENSMUSG00000030084,Plxna1,protein coding gene
ENSMUSG00000030102.10,166.1161352,2.657598004,0.310381653,8.562355329,1.10585E-17,3.64462E-16,ENSMUSG00000030102,ENSMUSG00000030102,Itpr1,protein coding gene
ENSMUSG00000030172.15,83.00059411,2.35499889,0.437284468,5.385507749,7.22404E-08,6.2058E-07,ENSMUSG00000030172,ENSMUSG00000030172,Erc1,protein coding gene
ENSMUSG00000030213.12,173.7496793,2.279072712,0.343337115,6.638002743,3.17962E-11,4.47392E-10,ENSMUSG00000030213,ENSMUSG00000030213,Atf7ip,protein coding gene
ENSMUSG00000030228.15,92.3858025,3.981544847,0.470330968,8.465410776,2.55251E-17,8.0119E-16,ENSMUSG00000030228,ENSMUSG00000030228,Pik3c2g,protein coding gene
ENSMUSG00000030276.19,27.27397713,2.476798613,0.6583309,3.762239647,0.000168399,0.000737169,ENSMUSG00000030276,ENSMUSG00000030276,Ttll3,protein coding gene
ENSMUSG00000030278.11,134.297015,2.041257529,0.495339255,4.120928246,3.77349E-05,0.000192528,ENSMUSG00000030278,ENSMUSG00000030278,Cidec,protein coding gene
ENSMUSG00000030306.14,57.74662771,2.03780131,0.443999304,4.589649781,4.4399E-06,2.76896E-05,ENSMUSG00000030306,ENSMUSG00000030306,Tmtc1,protein coding gene
ENSMUSG00000030315.15,96.05077848,2.072197289,0.388417675,5.334971658,9.55595E-08,8.05558E-07,ENSMUSG00000030315,ENSMUSG00000030315,Vgll4,protein coding gene
ENSMUSG00000030329.11,30.03990251,2.632538386,0.783278978,3.360920514,0.000776832,0.002856941,ENSMUSG00000030329,ENSMUSG00000030329,Pianp,protein coding gene
ENSMUSG00000030336.14,11.2424198,6.835158098,1.690607886,4.043017989,5.27676E-05,0.000260239,ENSMUSG00000030336,ENSMUSG00000030336,Cd27,protein coding gene
ENSMUSG00000030353.15,6.861383872,6.095768469,1.795619667,3.394799345,0.000686789,0.002560964,ENSMUSG00000030353,ENSMUSG00000030353,Tead4,protein coding gene
ENSMUSG00000030409.15,198.7133379,2.523422252,0.315034989,8.009974581,1.14732E-15,2.85382E-14,ENSMUSG00000030409,ENSMUSG00000030409,Dmpk,protein coding gene
ENSMUSG00000030411.15,9.952350059,3.458684701,1.199517537,2.883396527,0.003934119,0.011719612,ENSMUSG00000030411,ENSMUSG00000030411,Nova2,protein coding gene
ENSMUSG00000030451.15,442.7050118,2.502444126,0.241461457,10.36374151,3.62499E-25,2.54611E-23,ENSMUSG00000030451,ENSMUSG00000030451,Herc2,protein coding gene
ENSMUSG00000030465.18,90.33841408,2.007966987,0.432049513,4.647539061,3.35918E-06,2.14333E-05,ENSMUSG00000030465,ENSMUSG00000030465,Psd3,protein coding gene
ENSMUSG00000030468.12,35.03877301,3.151706638,1.01523053,3.104424605,0.001906495,0.006197556,ENSMUSG00000030468,ENSMUSG00000030468,Siglecg,protein coding gene
ENSMUSG00000030495.12,14.42669912,2.322245256,0.917231195,2.531799256,0.011347894,0.028970684,ENSMUSG00000030495,ENSMUSG00000030495,Slc7a10,protein coding gene
ENSMUSG00000030527.15,112.9600987,2.258916826,0.333847729,6.766308801,1.32109E-11,1.96195E-10,ENSMUSG00000030527,ENSMUSG00000030527,Crtc3,protein coding gene
ENSMUSG00000030554.16,53.39806659,2.910522792,0.503631757,5.779069231,7.5115E-09,7.51501E-08,ENSMUSG00000030554,ENSMUSG00000030554,Synm,protein coding gene
ENSMUSG00000030577.13,81.25353052,4.018384597,1.418270487,2.833299172,0.004607025,0.013400405,ENSMUSG00000030577,ENSMUSG00000030577,Cd22,protein coding gene
ENSMUSG00000030583.16,374.479469,2.998260464,0.265314243,11.30078969,1.30043E-29,1.48579E-27,ENSMUSG00000030583,ENSMUSG00000030583,Sipa1l3,protein coding gene
ENSMUSG00000030589.15,41.37283578,2.446235634,0.650327218,3.761545831,0.000168866,0.000738839,ENSMUSG00000030589,ENSMUSG00000030589,Rasgrp4,protein coding gene
ENSMUSG00000030651.5,3.962791848,5.317177093,1.960898969,2.711601759,0.006695899,0.018502791,ENSMUSG00000030651,ENSMUSG00000030651,Art2b,protein coding gene
ENSMUSG00000030655.15,365.0172991,2.226139379,0.258595469,8.608578456,7.39721E-18,2.50046E-16,ENSMUSG00000030655,ENSMUSG00000030655,Smg1,protein coding gene
ENSMUSG00000030657.11,122.9396603,2.001394221,0.395338224,5.062485997,4.13824E-07,3.13395E-06,ENSMUSG00000030657,ENSMUSG00000030657,Xylt1,protein coding gene
ENSMUSG00000030660.9,78.0976659,3.153534215,0.477556436,6.603479668,4.01617E-11,5.59132E-10,ENSMUSG00000030660,ENSMUSG00000030660,Pik3c2a,protein coding gene
ENSMUSG00000030699.16,13.98928479,2.517184098,0.858193293,2.933120217,0.003355739,0.010182482,ENSMUSG00000030699,ENSMUSG00000030699,Tbx6,protein coding gene
ENSMUSG00000030742.7,17.31094523,2.698613585,0.904223358,2.984454627,0.002840843,0.008807231,ENSMUSG00000030742,ENSMUSG00000030742,Lat,protein coding gene
ENSMUSG00000030745.9,18.0658609,2.515273507,0.920380564,2.732862477,0.006278654,0.017510753,ENSMUSG00000030745,ENSMUSG00000030745,Il21r,protein coding gene
ENSMUSG00000030761.15,78.69647103,2.063531763,0.444060479,4.646961085,3.36861E-06,2.14779E-05,ENSMUSG00000030761,ENSMUSG00000030761,Myo7a,protein coding gene
ENSMUSG00000030768.12,103.363455,2.254781071,0.43818689,5.145706367,2.66516E-07,2.08564E-06,ENSMUSG00000030768,ENSMUSG00000030768,Disp1,protein coding gene
ENSMUSG00000030772.6,64.69277195,2.488317013,0.663853671,3.748291411,0.000178043,0.000773266,ENSMUSG00000030772,ENSMUSG00000030772,Dkk3,protein coding gene
ENSMUSG00000030781.13,7.928709139,6.294952133,1.778177366,3.540114869,0.000399953,0.001583001,ENSMUSG00000030781,ENSMUSG00000030781,Slc5a2,protein coding gene
ENSMUSG00000030787.4,124.5137239,2.105922903,0.542150724,3.884386406,0.000102589,0.000472244,ENSMUSG00000030787,ENSMUSG00000030787,Lyve1,protein coding gene
ENSMUSG00000030806.6,9.362624477,2.447777758,1.034729713,2.36562044,0.017999888,0.042803118,ENSMUSG00000030806,ENSMUSG00000030806,Stx1b,protein coding gene
ENSMUSG00000030830.18,70.6149753,2.516377411,0.611470007,4.115291643,3.8669E-05,0.000196825,ENSMUSG00000030830,ENSMUSG00000030830,Itgal,protein coding gene
ENSMUSG00000030877.10,8.974683351,3.800268023,1.416117753,2.683581936,0.007283812,0.019905913,ENSMUSG00000030877,ENSMUSG00000030877,Slc68a2,protein coding gene
ENSMUSG00000030898.15,9.161765794,2.947555337,1.110516171,2.654220994,0.007949175,0.021501414,ENSMUSG00000030898,ENSMUSG00000030898,Cckbr,protein coding gene
ENSMUSG00000031004.8,31.19137742,2.353022698,0.767809998,3.064589815,0.002179687,0.006974511,ENSMUSG00000031004,ENSMUSG00000031004,Mki67,protein coding gene
ENSMUSG00000031010.17,187.8864013,3.121173982,0.418496193,7.4580702,8.77989E-14,1.72954E-12,ENSMUSG00000031010,ENSMUSG00000031010,Usp9x,protein coding gene
ENSMUSG00000031070.15,49.60111802,3.00756664,0.632188879,4.757386182,1.96116E-06,1.3129E-05,ENSMUSG00000031070,ENSMUSG00000031070,Mrgprf,protein coding gene
ENSMUSG00000031103.12,71.63997267,3.07238482,0.587281539,5.231536527,1.68107E-07,1.36283E-06,ENSMUSG00000031103,ENSMUSG00000031103,Elf4,protein coding gene
ENSMUSG00000031133.12,33.78147454,2.009161077,0.636110794,3.158508072,0.001585789,0.005287404,ENSMUSG00000031133,ENSMUSG00000031133,Arhgef6,protein coding gene
ENSMUSG00000031189.12,5.948533178,3.559042497,1.499222925,2.37392481,0.017600134,0.042021608,ENSMUSG00000031189,ENSMUSG00000031189,Aff2,protein coding gene
ENSMUSG00000031283.16,33.15356674,2.711187168,0.755680902,3.587740752,0.000333556,0.001347908,ENSMUSG00000031283,ENSMUSG00000031283,Chrdl1,protein coding gene
ENSMUSG00000031340.8,25.21039349,2.116310549,0.646662892,3.272664281,0.001065389,0.003762342,ENSMUSG00000031340,ENSMUSG00000031340,Gabre,protein coding gene
ENSMUSG00000031364.2,30.52558058,3.275804946,0.724050418,4.524277403,6.06022E-06,3.68037E-05,ENSMUSG00000031364,ENSMUSG00000031364,Grpr,protein coding gene
ENSMUSG00000031386.14,417.7502829,2.554673188,0.259046602,9.8618286,6.09295E-23,3.40133E-21,ENSMUSG00000031386,ENSMUSG00000031386,Hcfc1,protein coding gene
ENSMUSG00000031389.17,39.81560344,2.030185918,0.724031869,2.804000769,0.005047278,0.014489155,ENSMUSG00000031389,ENSMUSG00000031389,Arhgap4,protein coding gene
ENSMUSG00000031433.15,5.115359981,5.67826094,2.026794777,2.801596394,0.005085045,0.014575597,ENSMUSG00000031433,ENSMUSG00000031433,Rbm41,protein coding gene
ENSMUSG00000031445.5,3.993469772,5.321457726,2.295106861,2.318610004,0.020416192,0.047462385,ENSMUSG00000031445,ENSMUSG00000031445,Proz,protein coding gene
ENSMUSG00000031453.16,81.75282777,2.572177424,0.692874496,3.712328045,0.000205362,0.000878993,ENSMUSG00000031453,ENSMUSG00000031453,Rasa3,protein coding gene
ENSMUSG00000031486.15,49.36295779,3.156228215,0.60478913,5.218725102,1.80159E-07,1.44956E-06,ENSMUSG00000031486,ENSMUSG00000031486,Adgra2,protein coding gene
ENSMUSG00000031489.15,25.97459701,2.363150432,0.996699979,2.370974697,0.017741246,0.042286866,ENSMUSG00000031489,ENSMUSG00000031489,Adrb3,protein coding gene
ENSMUSG00000031506.11,25.6462182,2.736737687,0.752927573,3.634795409,0.000278201,0.001145834,ENSMUSG00000031506,ENSMUSG00000031506,Ptpn7,protein coding gene
ENSMUSG00000031519.3,8.202867178,4.034069404,1.407286746,2.86655823,0.004149618,0.012280462,ENSMUSG00000031519,ENSMUSG00000031519,Asb5,protein coding gene
ENSMUSG00000031523.16,250.2965958,2.061192503,0.302999886,6.802618076,1.02735E-11,1.55125E-10,ENSMUSG00000031523,ENSMUSG00000031523,Dlc1,protein coding gene
ENSMUSG00000031530.6,6.24200061,3.666863811,1.57626939,2.326292596,0.020002947,0.046704428,ENSMUSG00000031530,ENSMUSG00000031530,Dusp4,protein coding gene
ENSMUSG00000031540.13,230.4872055,2.49371584,0.288642942,8.639448532,5.6485E-18,1.96357E-16,ENSMUSG00000031540,ENSMUSG00000031540,Kat6a,protein coding gene
ENSMUSG00000031561.15,29.69487635,5.871153358,1.177383158,4.986612316,6.14472E-07,4.53915E-06,ENSMUSG00000031561,ENSMUSG00000031561,Tenm3,protein coding gene
ENSMUSG00000031618.13,88.3368064,2.552606753,0.39502545,6.461879234,1.03411E-10,1.34772E-09,ENSMUSG00000031618,ENSMUSG00000031618,Nr3c2,protein coding gene
ENSMUSG00000031636.7,21.34568365,2.174811843,0.857248131,2.536968895,0.011181689,0.028606028,ENSMUSG00000031636,ENSMUSG00000031636,Pdlim3,protein coding gene
ENSMUSG00000031642.9,103.8216116,2.301288903,0.350998395,6.556408616,5.51191E-11,7.55704E-10,ENSMUSG00000031642,ENSMUSG00000031642,Sh3rf1,protein coding gene
ENSMUSG00000031659.13,92.99214429,2.185814356,0.464310493,4.707656594,2.50581E-06,1.64728E-05,ENSMUSG00000031659,ENSMUSG00000031659,Adcy7,protein coding gene
ENSMUSG00000031665.7,7.934274507,2.977639612,1.228786403,2.423236133,0.015382924,0.037538452,ENSMUSG00000031665,ENSMUSG00000031665,Sall1,protein coding gene
ENSMUSG00000031698.14,4.068331848,5.32663114,2.041345026,2.609373268,0.009070824,0.024097935,ENSMUSG00000031698,ENSMUSG00000031698,Mylk3,protein coding gene
ENSMUSG00000031706.7,186.0913692,2.182721562,0.292025898,7.474410913,7.75505E-14,1.53294E-12,ENSMUSG00000031706,ENSMUSG00000031706,Rfx1,protein coding gene
ENSMUSG00000031803.7,12.72575914,3.664745052,1.079108353,3.396086262,0.000683568,0.002550063,ENSMUSG00000031803,ENSMUSG00000031803,B3gnt3,protein coding gene
ENSMUSG00000031805.17,130.6906837,2.079397523,0.440024774,4.725637389,2.29395E-06,1.51849E-05,ENSMUSG00000031805,ENSMUSG00000031805,Jak3,protein coding gene
ENSMUSG00000031822.19,217.6103833,5.942500973,0.48665,12.21103662,2.71409E-34,4.5602E-32,ENSMUSG00000031822,ENSMUSG00000031822,Gse1,protein coding gene
ENSMUSG00000031891.5,5.292906625,5.744757563,1.8647644,3.080688136,0.002065228,0.006638013,ENSMUSG00000031891,ENSMUSG00000031891,Hsd11b2,protein coding gene
ENSMUSG00000031906.8,176.8456385,3.633876944,0.450573305,8.06500719,7.32316E-16,1.87881E-14,ENSMUSG00000031906,ENSMUSG00000031906,Smpd3,protein coding gene
ENSMUSG00000031910.14,19.18116286,2.165982799,0.707819114,3.060079554,0.002212782,0.007065895,ENSMUSG00000031910,ENSMUSG00000031910,Has3,protein coding gene
ENSMUSG00000031925.16,36.62020459,2.108898438,0.561280591,3.757297993,0.000171758,0.000749768,ENSMUSG00000031925,ENSMUSG00000031925,Maml2,protein coding gene
ENSMUSG00000031933.17,4.212075126,5.429021171,2.286413805,2.374470081,0.01757416,0.041982989,ENSMUSG00000031933,ENSMUSG00000031933,Izumo1r,protein coding gene
ENSMUSG00000031970.16,12.95149141,2.93010962,0.953746727,3.072209359,0.002124806,0.006812897,ENSMUSG00000031970,ENSMUSG00000031970,Dbndd1,protein coding gene
ENSMUSG00000031986.5,27.58189834,3.016855264,0.821803177,3.671019229,0.000241585,0.001014776,ENSMUSG00000031986,ENSMUSG00000031986,Sprtn,protein coding gene
ENSMUSG00000032024.10,15.80915051,2.555479621,0.815066966,3.1353002,0.001716783,0.005670116,ENSMUSG00000032024,ENSMUSG00000032024,Clmp,protein coding gene
ENSMUSG00000032053.7,41.604615,2.539712772,0.911669073,2.785783623,0.00533985,0.015209299,ENSMUSG00000032053,ENSMUSG00000032053,Pou2af1,protein coding gene
ENSMUSG00000032175.10,2924.973118,6.221869205,0.322444183,19.29595736,5.80792E-83,1.99072E-79,ENSMUSG00000032175,ENSMUSG00000032175,Tyk2,protein coding gene
ENSMUSG00000032185.14,146.0862267,2.991214878,0.3466576,8.62873014,6.20369E-18,2.12638E-16,ENSMUSG00000032185,ENSMUSG00000032185,Carm1,protein coding gene
ENSMUSG00000032198.8,170.1048146,2.076625299,0.303068203,6.852006509,7.28212E-12,1.12738E-10,ENSMUSG00000032198,ENSMUSG00000032198,Dock6,protein coding gene
ENSMUSG00000032243.8,24.62782515,2.681297706,0.730227011,3.671868702,0.000240783,0.001012401,ENSMUSG00000032243,ENSMUSG00000032243,Itga11,protein coding gene
ENSMUSG00000032253.13,100.8911977,2.005928366,0.377087485,5.319530472,1.04035E-07,8.71436E-07,ENSMUSG00000032253,ENSMUSG00000032253,Phip,protein coding gene
ENSMUSG00000032280.16,341.0474541,2.442972612,0.302058973,8.087733958,6.0785E-16,1.58801E-14,ENSMUSG00000032280,ENSMUSG00000032280,Tle3,protein coding gene
ENSMUSG00000032289.15,67.12370662,3.188707129,0.557989379,5.71463768,1.09938E-08,1.07849E-07,ENSMUSG00000032289,ENSMUSG00000032289,Thsd4,protein coding gene
ENSMUSG00000032300.6,91.33861813,3.003736295,0.460762382,6.519057137,7.07507E-11,9.48768E-10,ENSMUSG00000032300,ENSMUSG00000032300,Prmt2ip,protein coding gene
ENSMUSG00000032332.17,31.4791656,3.512356205,0.71355764,4.922316026,8.5526E-07,6.13282E-06,ENSMUSG00000032332,ENSMUSG00000032332,Col12a1,protein coding gene
ENSMUSG00000032358.12,7.943570337,3.987731181,1.444613424,2.760414041,0.005772815,0.016315056,ENSMUSG00000032358,ENSMUSG00000032358,Sack1b,protein coding gene
ENSMUSG00000032440.12,282.9501454,2.067392071,0.394137686,5.245354969,1.55982E-07,1.26994E-06,ENSMUSG00000032440,ENSMUSG00000032440,Tgfbr2,protein coding gene
ENSMUSG00000032470.16,35.10959829,2.121733634,0.602806555,3.519758729,0.00043194,0.00168816,ENSMUSG00000032470,ENSMUSG00000032470,Mras,protein coding gene
ENSMUSG00000032507.15,15.72258636,3.243364041,0.880109485,3.685182466,0.000228539,0.000965656,ENSMUSG00000032507,ENSMUSG00000032507,Fbxl2,protein coding gene
ENSMUSG00000032558.18,28.17656221,2.007323387,0.632696623,3.172647543,0.001510558,0.005060192,ENSMUSG00000032558,ENSMUSG00000032558,Nphp3,protein coding gene
ENSMUSG00000032560.13,105.9462623,2.19309213,0.362518581,6.049599242,1.45207E-09,1.60242E-08,ENSMUSG00000032560,ENSMUSG00000032560,Dnajc13,protein coding gene
ENSMUSG00000032584.12,34.27293389,2.683560666,0.614945012,4.363903459,1.27762E-05,7.2359E-05,ENSMUSG00000032584,ENSMUSG00000032584,Mst1r,protein coding gene
ENSMUSG00000032589.14,19.24753775,2.396635615,0.788401312,3.039867614,0.002366822,0.007503254,ENSMUSG00000032589,ENSMUSG00000032589,Bsn,protein coding gene
ENSMUSG00000032591.15,3.990344329,5.350451302,2.26876704,2.35830793,0.018358457,0.043504873,ENSMUSG00000032591,ENSMUSG00000032591,Mst1,protein coding gene
ENSMUSG00000032596.14,113.7178537,2.647469154,0.436367488,6.067063262,1.3027E-09,1.44878E-08,ENSMUSG00000032596,ENSMUSG00000032596,Uba7,protein coding gene
ENSMUSG00000032625.14,31.42303775,2.706789411,0.607572471,4.455088968,8.38584E-06,4.93363E-05,ENSMUSG00000032625,ENSMUSG00000032625,Thsd7a,protein coding gene
ENSMUSG00000032637.15,810.9641855,2.416576428,0.224855048,10.74726341,6.10459E-27,5.17923E-25,ENSMUSG00000032637,ENSMUSG00000032637,Atxn2l,protein coding gene
ENSMUSG00000032690.16,25.24282247,2.358379378,0.727510745,3.241710717,0.001188146,0.004130312,ENSMUSG00000032690,ENSMUSG00000032690,Oas2,protein coding gene
